sample_id,label,strategy,severity,mode,img_sign,cosine,hybrid_score,vote,correct
pair_6,same,block_zero,0.1,cosine_only,0.799803,0.892925,0.873133,MATCH,1
pair_6,same,block_zero,0.1,hybrid,0.799803,0.892925,0.873133,MATCH,1
pair_6,same,block_zero,0.2,img_only,0.598619,0.758043,0.738820,DIFFERENT,0
pair_6,same,block_zero,0.2,cosine_only,0.598619,0.758043,0.738820,MATCH,1
pair_6,same,block_zero,0.2,hybrid,0.598619,0.758043,0.738820,UNCERTAIN,0
pair_6,same,block_zero,0.4,img_only,0.321499,0.493817,0.534204,DIFFERENT,0
pair_6,same,block_zero,0.4,cosine_only,0.321499,0.493817,0.534204,UNCERTAIN,0
pair_6,same,block_zero,0.4,hybrid,0.321499,0.493817,0.534204,DIFFERENT,0
pair_6,same,amplitude_drop,0.05,img_only,1.000000,0.985248,0.996312,MATCH,1
pair_6,same,amplitude_drop,0.05,cosine_only,1.000000,0.985248,0.996312,MATCH,1
pair_6,same,amplitude_drop,0.05,hybrid,1.000000,0.985248,0.996312,MATCH,1
pair_6,same,amplitude_drop,0.1,img_only,1.000000,0.949519,0.987380,MATCH,1
pair_6,same,amplitude_drop,0.1,cosine_only,1.000000,0.949519,0.987380,MATCH,1
pair_6,same,amplitude_drop,0.1,hybrid,1.000000,0.949519,0.987380,MATCH,1
pair_6,same,amplitude_drop,0.2,img_only,0.999014,0.914374,0.978100,MATCH,1
pair_6,same,amplitude_drop,0.2,cosine_only,0.999014,0.914374,0.978100,MATCH,1
pair_6,same,amplitude_drop,0.2,hybrid,0.999014,0.914374,0.978100,MATCH,1
pair_6,same,amplitude_drop,0.4,img_only,0.987179,0.807822,0.945545,MATCH,1
pair_6,same,amplitude_drop,0.4,cosine_only,0.987179,0.807822,0.945545,MATCH,1
pair_6,same,amplitude_drop,0.4,hybrid,0.987179,0.807822,0.945545,MATCH,1
pair_7,different,random_noise,0.05,img_only,0.068047,-0.063917,0.268045,DIFFERENT,1
pair_7,different,random_noise,0.05,cosine_only,0.068047,-0.063917,0.268045,DIFFERENT,1
pair_7,different,random_noise,0.05,hybrid,0.068047,-0.063917,0.268045,DIFFERENT,1
pair_7,different,random_noise,0.1,img_only,0.066075,-0.063416,0.267184,DIFFERENT,1
pair_7,different,random_noise,0.1,cosine_only,0.066075,-0.063416,0.267184,DIFFERENT,1
pair_7,different,random_noise,0.1,hybrid,0.066075,-0.063416,0.267184,DIFFERENT,1
pair_7,different,random_noise,0.2,img_only,0.056213,-0.063066,0.262340,DIFFERENT,1
pair_7,different,random_noise,0.2,cosine_only,0.056213,-0.063066,0.262340,DIFFERENT,1
pair_7,different,random_noise,0.2,hybrid,0.056213,-0.063066,0.262340,DIFFERENT,1
pair_7,different,random_noise,0.4,img_only,0.044379,-0.074766,0.253498,DIFFERENT,1
pair_7,different,random_noise,0.4,cosine_only,0.044379,-0.074766,0.253498,DIFFERENT,1
pair_7,different,random_noise,0.4,hybrid,0.044379,-0.074766,0.253498,DIFFERENT,1
pair_7,different,block_zero,0.05,img_only,0.067061,-0.054541,0.269895,DIFFERENT,1
pair_7,different,block_zero,0.05,cosine_only,0.067061,-0.054541,0.269895,DIFFERENT,1
pair_7,different,block_zero,0.05,hybrid,0.067061,-0.054541,0.269895,DIFFERENT,1
pair_7,different,block_zero,0.1,img_only,0.047337,-0.063783,0.257723,DIFFERENT,1
pair_7,different,block_zero,0.1,cosine_only,0.047337,-0.063783,0.257723,DIFFERENT,1
pair_7,different,block_zero,0.1,hybrid,0.047337,-0.063783,0.257723,DIFFERENT,1
pair_7,different,block_zero,0.2,img_only,0.013807,-0.079263,0.237088,DIFFERENT,1
pair_7,different,block_zero,0.2,cosine_only,0.013807,-0.079263,0.237088,DIFFERENT,1
pair_7,different,block_zero,0.2,hybrid,0.013807,-0.079263,0.237088,DIFFERENT,1
pair_7,different,block_zero,0.4,img_only,0.022682,-0.082106,0.240815,DIFFERENT,1
pair_7,different,block_zero,0.4,cosine_only,0.022682,-0.082106,0.240815,DIFFERENT,1
pair_7,different,block_zero,0.4,hybrid,0.022682,-0.082106,0.240815,DIFFERENT,1
pair_7,different,amplitude_drop,0.05,img_only,0.061144,-0.061871,0.265104,DIFFERENT,1
pair_7,different,amplitude_drop,0.05,cosine_only,0.061144,-0.061871,0.265104,DIFFERENT,1
pair_7,different,amplitude_drop,0.05,hybrid,0.061144,-0.061871,0.265104,DIFFERENT,1
pair_7,different,amplitude_drop,0.1,img_only,0.063116,-0.059429,0.266701,DIFFERENT,1
pair_7,different,amplitude_drop,0.1,cosine_only,0.063116,-0.059429,0.266701,DIFFERENT,1
pair_7,different,amplitude_drop,0.1,hybrid,0.063116,-0.059429,0.266701,DIFFERENT,1
pair_7,different,amplitude_drop,0.2,img_only,0.055227,-0.052421,0.264508,DIFFERENT,1
pair_7,different,amplitude_drop,0.2,cosine_only,0.055227,-0.052421,0.264508,DIFFERENT,1
pair_7,different,amplitude_drop,0.2,hybrid,0.055227,-0.052421,0.264508,DIFFERENT,1
pair_7,different,amplitude_drop,0.4,img_only,0.043393,-0.065957,0.255207,DIFFERENT,1
pair_7,different,amplitude_drop,0.4,cosine_only,0.043393,-0.065957,0.255207,DIFFERENT,1
pair_7,different,amplitude_drop,0.4,hybrid,0.043393,-0.065957,0.255207,DIFFERENT,1
pair_8,same,random_noise,0.05,img_only,1.000000,0.998611,0.999653,MATCH,1
pair_8,same,random_noise,0.05,cosine_only,1.000000,0.998611,0.999653,MATCH,1
pair_8,same,random_noise,0.05,hybrid,1.000000,0.998611,0.999653,MATCH,1
pair_8,same,random_noise,0.1,img_only,1.000000,0.997878,0.999469,MATCH,1
pair_8,same,random_noise,0.1,cosine_only,1.000000,0.997878,0.999469,MATCH,1
pair_8,same,random_noise,0.1,hybrid,1.000000,0.997878,0.999469,MATCH,1
pair_8,same,random_noise,0.2,img_only,0.996055,0.990018,0.995532,MATCH,1
pair_8,same,random_noise,0.2,cosine_only,0.996055,0.990018,0.995532,MATCH,1
pair_8,same,random_noise,0.2,hybrid,0.996055,0.990018,0.995532,MATCH,1
pair_8,same,random_noise,0.4,img_only,0.993097,0.935153,0.980337,MATCH,1
pair_8,same,random_noise,0.4,cosine_only,0.993097,0.935153,0.980337,MATCH,1
pair_8,same,random_noise,0.4,hybrid,0.993097,0.935153,0.980337,MATCH,1
pair_8,same,block_zero,0.05,img_only,0.901381,0.953527,0.939072,MATCH,1
pair_8,same,block_zero,0.05,cosine_only,0.901381,0.953527,0.939072,MATCH,1
pair_8,same,block_zero,0.05,hybrid,0.901381,0.953527,0.939072,MATCH,1
pair_8,same,block_zero,0.1,img_only,0.852071,0.943686,0.911957,MATCH,1
pair_8,same,block_zero,0.1,cosine_only,0.852071,0.943686,0.911957,MATCH,1
pair_8,same,block_zero,0.1,hybrid,0.852071,0.943686,0.911957,MATCH,1
pair_8,same,block_zero,0.2,img_only,0.596647,0.750204,0.735875,DIFFERENT,0
pair_8,same,block_zero,0.2,cosine_only,0.596647,0.750204,0.735875,MATCH,1
pair_8,same,block_zero,0.2,hybrid,0.596647,0.750204,0.735875,UNCERTAIN,0
pair_8,same,block_zero,0.4,img_only,0.528600,0.896237,0.738359,DIFFERENT,0
pair_8,same,block_zero,0.4,cosine_only,0.528600,0.896237,0.738359,MATCH,1
pair_8,same,block_zero,0.4,hybrid,0.528600,0.896237,0.738359,UNCERTAIN,0
pair_8,same,amplitude_drop,0.05,img_only,1.000000,0.981868,0.995467,MATCH,1
pair_8,same,amplitude_drop,0.05,cosine_only,1.000000,0.981868,0.995467,MATCH,1
pair_8,same,amplitude_drop,0.05,hybrid,1.000000,0.981868,0.995467,MATCH,1
pair_8,same,amplitude_drop,0.1,img_only,1.000000,0.962705,0.990676,MATCH,1
pair_8,same,amplitude_drop,0.1,cosine_only,1.000000,0.962705,0.990676,MATCH,1
pair_8,same,amplitude_drop,0.1,hybrid,1.000000,0.962705,0.990676,MATCH,1
pair_8,same,amplitude_drop,0.2,img_only,0.996055,0.924682,0.979198,MATCH,1
pair_8,same,amplitude_drop,0.2,cosine_only,0.996055,0.924682,0.979198,MATCH,1
pair_8,same,amplitude_drop,0.2,hybrid,0.996055,0.924682,0.979198,MATCH,1
pair_8,same,amplitude_drop,0.4,img_only,0.981262,0.827355,0.947470,MATCH,1
pair_8,same,amplitude_drop,0.4,cosine_only,0.981262,0.827355,0.947470,MATCH,1
pair_8,same,amplitude_drop,0.4,hybrid,0.981262,0.827355,0.947470,MATCH,1
pair_9,different,random_noise,0.05,img_only,0.078895,-0.013270,0.286130,DIFFERENT,1
pair_9,different,random_noise,0.05,cosine_only,0.078895,-0.013270,0.286130,DIFFERENT,1
pair_9,different,random_noise,0.05,hybrid,0.078895,-0.013270,0.286130,DIFFERENT,1
pair_9,different,random_noise,0.1,img_only,0.079882,-0.015129,0.286158,DIFFERENT,1
pair_9,different,random_noise,0.1,cosine_only,0.079882,-0.015129,0.286158,DIFFERENT,1
pair_9,different,random_noise,0.1,hybrid,0.079882,-0.015129,0.286158,DIFFERENT,1
pair_9,different,random_noise,0.2,img_only,0.072978,-0.019195,0.281690,DIFFERENT,1
pair_9,different,random_noise,0.2,cosine_only,0.072978,-0.019195,0.281690,DIFFERENT,1
pair_9,different,random_noise,0.2,hybrid,0.072978,-0.019195,0.281690,DIFFERENT,1
pair_9,different,random_noise,0.4,img_only,0.089744,0.011984,0.297868,DIFFERENT,1
pair_9,different,random_noise,0.4,cosine_only,0.089744,0.011984,0.297868,DIFFERENT,1
pair_9,different,random_noise,0.4,hybrid,0.089744,0.011984,0.297868,DIFFERENT,1
pair_9,different,block_zero,0.05,img_only,0.076923,0.002948,0.289199,DIFFERENT,1
pair_9,different,block_zero,0.05,cosine_only,0.076923,0.002948,0.289199,DIFFERENT,1
pair_9,different,block_zero,0.05,hybrid,0.076923,0.002948,0.289199,DIFFERENT,1
pair_9,different,block_zero,0.1,img_only,0.065089,0.014793,0.286243,DIFFERENT,1
pair_9,different,block_zero,0.1,cosine_only,0.065089,0.014793,0.286243,DIFFERENT,1
pair_9,different,block_zero,0.1,hybrid,0.065089,0.014793,0.286243,DIFFERENT,1
pair_9,different,block_zero,0.2,img_only,0.043393,-0.007930,0.269714,DIFFERENT,1
pair_9,different,block_zero,0.2,cosine_only,0.043393,-0.007930,0.269714,DIFFERENT,1
pair_9,different,block_zero,0.2,hybrid,0.043393,-0.007930,0.269714,DIFFERENT,1
pair_9,different,block_zero,0.4,img_only,0.014793,0.001839,0.257856,DIFFERENT,1
pair_9,different,block_zero,0.4,cosine_only,0.014793,0.001839,0.257856,DIFFERENT,1
pair_9,different,block_zero,0.4,hybrid,0.014793,0.001839,0.257856,DIFFERENT,1
pair_9,different,amplitude_drop,0.05,img_only,0.079882,-0.014340,0.286356,DIFFERENT,1
pair_9,different,amplitude_drop,0.05,cosine_only,0.079882,-0.014340,0.286356,DIFFERENT,1
pair_9,different,amplitude_drop,0.05,hybrid,0.079882,-0.014340,0.286356,DIFFERENT,1
pair_9,different,amplitude_drop,0.1,img_only,0.073964,-0.027057,0.280218,DIFFERENT,1
pair_9,different,amplitude_drop,0.1,cosine_only,0.073964,-0.027057,0.280218,DIFFERENT,1
pair_9,different,amplitude_drop,0.1,hybrid,0.073964,-0.027057,0.280218,DIFFERENT,1
pair_9,different,amplitude_drop,0.2,img_only,0.071992,-0.021069,0.280729,DIFFERENT,1
pair_9,different,amplitude_drop,0.2,cosine_only,0.071992,-0.021069,0.280729,DIFFERENT,1
pair_9,different,amplitude_drop,0.2,hybrid,0.071992,-0.021069,0.280729,DIFFERENT,1
pair_9,different,amplitude_drop,0.4,img_only,0.035503,-0.030415,0.260148,DIFFERENT,1
pair_9,different,amplitude_drop,0.4,cosine_only,0.035503,-0.030415,0.260148,DIFFERENT,1
pair_9,different,amplitude_drop,0.4,hybrid,0.035503,-0.030415,0.260148,DIFFERENT,1
